COMMIT_CD,EVENT_ID,EVENT_NAME,EVENT_START_TS_PT,LOB,SUB_LOB,GEO,SALES_ORG_CD,COUNTRY,PROGRAM_CD,AOS_ORDERS_PLACED,AOS_ORDERS_CANCELLED,SAP_ORDERS_INDUCTED
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,Canada,Canada,B389,W1392812470,,AEH7257890
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1374441829,,AEH7465821
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1393502621,,AEH6900794
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1377818123,,AEH6977532
9006,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,France,B766B,W1303221828,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R995,W1353967242,,AEH7408771
9006,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,Greater China,Greater China,Taiwan,,W1347757425,,AEH6959934
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1502469662,,AEH6903879
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1528949278,,AEH6797193
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1338017658,,AEH6851878
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1353576023,,AEH7497554
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1431146058,,AEH7634951
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,R.PAC,South Asia,Thailand,,W1380108751,,AEH7502897
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,Europe,Western Europe,UK,B389,W1313321743,,AEH7489628
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991C,W1332258795,,AEH8062883
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,Canada,Canada,,W1702840529,,AEH7275296
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,R.PAC,ANZ,Australia,B768M,W1306404366,,AEH7462055
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1333334958,,AEH7498483
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1321391185,,AEH8078098
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1339275957,,AEH7205642
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1307808978,,AEH7094803
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1325815079,,AEH6897787
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1450678347,,AEH7016220
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1513080848,,AEH6873385
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Japan,Japan,Japan,D47,W1423281850,W1423281850,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1417442129,,AEH6984290
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1775568814,,AEH7237584
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1310311101,,AEH7839133
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1419313648,,AEH7776482
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1330022355,,AEH7478241
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R995,W1543875558,,AEH6984756
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1397795470,W1397795470,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1438599046,,AEH7002721
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1479199348,,AEH7206810
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,Europe,Western Europe,UK,J720,W1740243907,,AEH7146464
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1359779130,,AEH8123623
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1729355551,,AEH7445402
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1317879540,W1317879540,
1000,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,UK,B721C,W1374459161,,AEH7696561
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1301142126,,AEH7453141
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R995,W1375688081,,AEH8000546
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1359789030,,AEH8217498
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1396284932,,AEH7798368
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Greater China,Greater China,Taiwan,J607,W1425199065,,AEH7652916
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1406167377,,AEH7467491
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J715,W1347630173,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,R.PAC,Korea,South Korea,J720,W1394983487,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Netherlands,J713,W1300111207,,AEH7450030
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1364174208,,AEH8149666
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1435259175,,AEH7713495
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,UK,D47,W1475624565,,AEH7344585
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1336359080,W1336359080,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1472136598,,AEH7527239
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1346139427,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1369032467,,AEH7453148
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,R.PAC,South Asia,Singapore,B768M,W1370373592,,AEH6898629
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1322619852,,AEH7610326
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1338355957,,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1486042046,,AEH7501742
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1330407718,,AEH7711460
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Japan,Japan,Japan,B768M,W1337137079,,AEH8097125
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1338060351,,AEH6971394
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Japan,Japan,Japan,D47,W1452889063,,AEH6897243
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,Canada,Canada,V59,W1575321095,,AEH7157469
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,Spain,R731NP,W1323844442,,AEH7142712
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1582575965,,AEH6893702
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Spain,J715,W1328088753,,AEH7599425
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1750753228,,AEH7255805
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1396014609,,AEH7049842
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1366732279,,AEH7166565
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1468817079,,AEH7460215
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1393792028,W1393792028,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,UK,B768M,W1395644664,,AEH8230834
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1370116055,,AEH8007436
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1326016623,,AEH7232438
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Sweden,J713,W1386047431,,AEH8129478
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1490796610,,AEH6933888
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,Japan,Japan,Japan,R195B,W1700734023,,AEH6942403
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1382398778,,AEH7944315
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,Europe,Western Europe,France,,W1342907638,,AEH6945037
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1324901460,,AEH7944155
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 11in,AMR,Canada,Canada,J717,W1406913067,,AEH6937622
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1363726498,,AEH7749069
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1358393129,,AEH8045782
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1377864346,,AEH7850580
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1309122332,,AEH7723393
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1475963740,,AEH7043785
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1380569117,,AEH7698076
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1591651822,,AEH7021808
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Germany,J713,W1507873730,,AEH7033887
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1339103069,W1339103069,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1382893529,,AEH8113715
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1438738481,W1438738481,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1384315919,,AEH7953778
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1313599334,,AEH8037846
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1321878808,W1321878808,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1371920016,,AEH8164546
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1300890673,,AEH7817351
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1312369048,,AEH8012980
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1331284265,,AEH7491326
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Germany,J713,W1334744594,,AEH8135002
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1333291918,,AEH7336615
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1306247278,W1306247278,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1329249275,,AEH7955850
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1391433892,,AEH7877483
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1381178931,,AEH7962589
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1396125394,,AEH8241375
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1316822684,,AEH6815328
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1322735197,,AEH8156568
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,R.PAC,ANZ,Australia,J713,W1331380346,,AEH8180246
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Greater China,Greater China,Taiwan,J607,W1304360206,,AEH7940404
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1348971041,,AEH8049239
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1395758746,,AEH7957931
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1369161078,,AEH8105720
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1319349227,,AEH7908973
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1383976298,,AEH7988224
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,Canada,Canada,V59,W1327894469,,AEH7826579
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1719492788,,AEH7542682
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1364447404,,AEH7883199
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1359179617,,AEH7389957
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1356042882,,AEH7608114
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1422087947,,AEH7407075
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Greater China,Greater China,Taiwan,J607,W1360297901,,AEH8060857
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1399783566,,AEH7482921
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1404311758,,AEH7467500
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1566665751,,AEH7199587
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1726139549,,AEH7308953
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1477282001,,AEH7447541
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Japan,Japan,Japan,D47,W1771972901,W1771972901,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,Greater China,Greater China,Taiwan,R195B,W1407250556,,AEH6946181
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,R.PAC,ANZ,Australia,J607,W1360018522,,AEH8023738
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1376301885,,AEH6889227
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1373088871,,AEH7305179
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1325158639,,AEH7659271
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1332147948,,AEH7998622
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R981,W1465755185,,AEH7699332
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Japan,Japan,Japan,V59,W1376157524,,AEH7833626
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1376122274,W1376122274,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1581323264,,AEH7069221
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1333544623,,AEH7907769
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1345418211,,AEH8095668
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B721C,W1449575483,,AEH7652433
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1387818675,,AEH8012981
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1388554894,,AEH7790836
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1367271622,,AEH7721153
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,France,V59,W1414207149,,AEH7490318
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1383481265,,AEH7173370
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,Canada,Canada,B389,W1787377408,,AEH7228695
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1413408886,,AEH7244668
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Spain,B768M,W1335720914,,AEH6957910
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1302959121,,AEH7428197
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1553910665,,AEH7079157
1000,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Europe,Western Europe,UK,B740H,W1362357323,,AEH7863462
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1356657714,,AEH8070358
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,Japan,Japan,Japan,B389,W1395346539,,AEH8078560
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1453134399,,AEH7598293
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1433918621,,AEH7368508
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1396326430,,AEH8032402
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Belgium,B768M,W1376371056,,AEH8151854
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1359650605,,AEH7427328
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1351717820,,AEH7934509
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1362211673,,AEH8073011
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1446413744,,AEH7747448
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1580658763,,AEH7194892
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R795,W1316042708,,AEH8001041
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1440582202,,AEH7560656
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,Germany,J715,W1300788453,,AEH7890830
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1339388952,,AEH7815711
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1457646594,,AEH7766097
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1707582661,,AEH7139831
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1341464322,,AEH8164547
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,R.PAC,South Asia,Singapore,B768M,W1384371591,,AEH7804946
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1562469388,W1562469388,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1573887377,,AEH7134301
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Japan,Japan,Japan,D93,W1309008134,W1309008134,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,UK,D47,W1312463530,,AEH7867909
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,Netherlands,R795,W1406128584,,AEH7126215
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1347513685,,AEH7728121
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1592002764,,AEH5508373
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1306041693,,AEH7404893
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1786397767,,AEH7069595
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1545919762,,AEH7169335
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1419337598,,AEH7688219
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,Austria,R991,W1327480063,,AEH7916395
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1458833989,,AEH7459183
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1713151740,,AEH7150991
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1397503006,,AEH8130576
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1360545129,,AEH7165944
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1312534642,,AEH8101448
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,France,V59,W1402529952,W1402529952,
